LOSS_NAME,NEG_SET,POOLING_MODE,CONCAT,NUM_LABELS,CONF_THRESHOLD,BATCH_SIZE,EPOCHS,LR,RELU,DROPOUT,MARGIN,MAX_TEST_ACC,MAX_ZERO_ACC
TripletLoss,other,max,,,,32,10,0.001,0.2,0.2,0.2,0.9925,0.799
TripletLoss,other,max,,,,32,10,0.001,0.0,0.5,0.5,0.9862,0.791
TripletLoss,other,max,,,,32,10,0.001,0.1,0.2,2.0,0.99,0.7115
TripletLoss,other,max,,,,32,10,0.001,0.0,0.1,5.0,0.9938,0.773
TripletLoss,other,max,,,,32,10,0.001,0.0,0.5,5.0,1.0,0.792
