LOSS_NAME,NEG_SET,POOLING_MODE,CONCAT,NUM_LABELS,CONF_THRESHOLD,BATCH_SIZE,EPOCHS,LR,RELU,DROPOUT,MARGIN,MAX_TEST_ACC,MAX_ZERO_ACC
TripletLoss,other,max,,,,32,10,0.001,0.0,0.8,0.2,0.99,0.825
TripletLoss,other,max,,,,32,10,0.001,0.0,0.8,2.0,0.9988,0.7805
TripletLoss,other,max,,,,32,10,0.001,0.0,0.8,5.0,0.995,0.819
